City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
240,Ojuelos De Jalisco,MX,80.56,clear sky,21.8667,-101.5833,Hotel La Paz
242,Trincomalee,LK,83.32,overcast clouds,8.5711,81.2335,Welcombe Hotel
246,Saint George,US,75.79,haze,37.1041,-113.5841,Best Western Plus Abbey Inn
248,The Valley,AI,84.06,overcast clouds,18.217,-63.0578,CeBlue Villas & Beach Resort
249,Richards Bay,ZA,72.32,overcast clouds,-28.783,32.0377,BON Hotel Waterfront Richards Bay
250,Maceio,BR,76.44,broken clouds,-9.6658,-35.7353,Hotel Ponta Verde Maceió
253,Portland,US,62.74,broken clouds,45.5234,-122.6762,Embassy Suites by Hilton Portland Downtown
254,Slave Lake,CA,53.37,broken clouds,55.2834,-114.769,Super 8 by Wyndham Slave Lake AB
255,Stawell,AU,54.82,light rain,-37.05,142.7667,Motel Stawell
256,Kenai,US,54.03,clear sky,60.5544,-151.2583,Aspen Extended Stay Suites
258,Luganville,VU,78.66,overcast clouds,-15.5333,167.1667,The Espiritu Hotel
259,Panchagarh,BD,77.27,clear sky,26.3313,88.562,Central Guest House (Pvt.) Ltd.
261,Guozhen,CN,58.26,broken clouds,34.3659,107.359,Yucai Hotel
262,Ukiah,US,66.16,few clouds,39.1502,-123.2078,Hampton Inn Ukiah
265,Sept-Iles,CA,52.05,overcast clouds,50.2001,-66.3821,Comfort Inn
270,Korla,CN,72.34,broken clouds,41.7597,86.1469,Gulisitan Hotel
271,Kieta,PG,78.76,overcast clouds,-6.2167,155.6333,Uruna Bay Retreat
272,Fuling,CN,66.58,overcast clouds,29.7022,107.3919,Yingbin Hostel
273,Mogadishu,SO,81.7,clear sky,2.0371,45.3438,Hotel Juba
274,Chongwe,ZM,64.98,broken clouds,-15.3292,28.682,Grakas Lodge
275,Kisangani,CD,72.61,light rain,0.5167,25.2,Grand Ramela Hotel
276,Quetame,CO,68.05,overcast clouds,4.3323,-73.8614,Hotel Orquídea Quetame
277,Zharkent,KZ,64.81,overcast clouds,44.1628,80.0,гостиница Satti
279,Wakkanai,JP,50.29,overcast clouds,45.4094,141.6739,Hyōsetsu-sō
280,Monrovia,LR,80.37,broken clouds,6.3005,-10.7969,Sunset Inn
282,Marsa Matruh,EG,65.35,overcast clouds,31.3525,27.2453,Beau Site
283,Flinders,AU,62.38,moderate rain,-34.5833,150.8552,Shellharbour Resort & Conference Centre
285,Lasa,IT,54.25,broken clouds,46.6166,10.7002,Pension Feldgärtenhof
